strategy_family,tf,smooth_period,d1_period,d2_period,d1_threshold,d2_threshold,sl_atr_mult,rr,vol_lookback,vol_threshold,train_gate_coverage_pct,train_base_trades,train_base_win_rate,train_base_profit_factor,train_base_max_drawdown_pct,train_base_pnl_pct,train_gated_trades,train_gated_win_rate,train_gated_profit_factor,train_gated_max_drawdown_pct,train_gated_pnl_pct,train_delta_profit_factor,train_delta_drawdown_pct,train_delta_pnl_pct,train_trade_reduction_pct,oos_gate_coverage_pct,oos_base_trades,oos_base_win_rate,oos_base_profit_factor,oos_base_max_drawdown_pct,oos_base_pnl_pct,oos_gated_trades,oos_gated_win_rate,oos_gated_profit_factor,oos_gated_max_drawdown_pct,oos_gated_pnl_pct,oos_delta_profit_factor,oos_delta_drawdown_pct,oos_delta_pnl_pct,oos_trade_reduction_pct
derivative_high_vol,M1,20,8,4,0.05,0.0,1.5,2.0,50,0.8,24.11,16826,32.98,0.6608,100.0,-100.0,3778,33.99,0.7368,99.98,-99.98,0.076,-0.02,0.02,77.55,24.03,81406,32.77,0.6282,100.0,-100.0,19625,31.86,0.6401,100.0,-100.0,0.0119,0.0,0.0,75.89
derivative_high_vol,M1,20,8,4,0.05,0.0,1.0,4.0,50,0.8,24.11,16826,20.05,0.6325,100.0,-100.0,3778,20.51,0.6979,100.0,-100.0,0.0654,0.0,0.0,77.55,24.03,81406,20.13,0.6089,100.0,-100.0,19625,19.38,0.6207,100.0,-100.0,0.0118,0.0,0.0,75.89
derivative_high_vol,M15,20,4,2,0.1,0.0,1.5,4.0,200,0.7,29.52,1596,22.18,1.0793,44.36,100.43,418,22.49,1.1721,38.05,60.6,0.0928,-6.31,-39.83,73.81,29.35,7805,19.15,0.896,99.99,-99.98,2164,18.35,0.9077,90.17,-87.29,0.0117,-9.82,12.69,72.27
derivative_high_vol,M15,20,4,4,0.1,0.0,1.5,2.0,50,0.8,34.16,1432,34.71,0.9774,58.79,-30.86,493,37.73,1.1379,19.1,47.64,0.1605,-39.69,78.5,65.57,32.99,7065,32.95,0.8992,99.78,-99.69,2476,32.75,0.9107,84.33,-83.46,0.0115,-15.45,16.23,64.95
derivative_high_vol,M1,20,4,2,0.1,0.0,1.0,3.0,50,0.7,31.24,25028,25.47,0.6176,100.0,-100.0,7459,25.08,0.6469,100.0,-100.0,0.0293,0.0,0.0,70.2,30.96,120458,25.29,0.5828,100.0,-100.0,37626,24.47,0.5943,100.0,-100.0,0.0115,0.0,0.0,68.76
derivative_high_vol,M15,20,4,2,0.05,0.0,1.5,2.0,100,0.8,19.25,1590,34.59,0.9728,58.9,-36.88,293,36.52,1.0928,16.65,15.98,0.12,-42.25,52.86,81.57,18.66,7910,32.62,0.8857,99.95,-99.93,1406,32.15,0.8971,70.13,-68.5,0.0114,-29.82,31.43,82.23
derivative_high_vol,M1,20,4,4,0.05,0.0,1.0,4.0,50,0.7,31.24,22738,20.18,0.6399,100.0,-100.0,6796,19.67,0.6599,100.0,-100.0,0.02,0.0,0.0,70.11,30.96,110141,20.21,0.6128,100.0,-100.0,34246,19.56,0.6242,100.0,-100.0,0.0114,0.0,0.0,68.91
derivative_high_vol,M1,20,8,2,0.05,0.0,1.5,2.0,50,0.8,24.11,17722,32.94,0.6601,100.0,-100.0,3972,33.79,0.7302,99.99,-99.99,0.0701,-0.01,0.01,77.59,24.03,85717,32.73,0.6275,100.0,-100.0,20709,31.8,0.6388,100.0,-100.0,0.0113,0.0,0.0,75.84
derivative_high_vol,M1,20,8,2,0.05,0.0,1.0,4.0,50,0.8,24.11,17722,20.07,0.6342,100.0,-100.0,3972,20.59,0.701,100.0,-100.0,0.0668,0.0,0.0,77.59,24.03,85717,20.14,0.6098,100.0,-100.0,20709,19.38,0.621,100.0,-100.0,0.0112,0.0,0.0,75.84
derivative_high_vol,M15,20,8,2,0.1,0.0,1.5,2.0,50,0.7,40.26,1117,35.18,0.999,39.94,-11.43,466,36.7,1.0878,22.05,24.79,0.0888,-17.89,36.22,58.28,40.18,5490,32.62,0.8871,99.51,-99.31,2345,32.45,0.8982,87.41,-85.29,0.0111,-12.1,14.02,57.29
derivative_high_vol,M1,20,4,2,0.05,0.0,1.5,2.0,50,0.8,24.11,25203,33.12,0.6661,100.0,-100.0,5817,32.25,0.6811,100.0,-100.0,0.015,0.0,0.0,76.92,24.03,121654,33.01,0.6361,100.0,-100.0,29546,32.07,0.647,100.0,-100.0,0.0109,0.0,0.0,75.71
derivative_high_vol,M1,20,8,2,0.05,0.0,1.5,2.0,50,0.7,31.24,17722,32.94,0.6601,100.0,-100.0,5196,33.39,0.7125,100.0,-100.0,0.0524,0.0,0.0,70.68,30.96,85717,32.73,0.6275,100.0,-100.0,26457,31.92,0.6384,100.0,-100.0,0.0109,0.0,0.0,69.13
derivative_high_vol,M1,20,8,2,0.1,0.0,1.0,3.0,50,0.7,31.24,17677,25.11,0.6054,100.0,-100.0,5186,25.38,0.6538,100.0,-100.0,0.0484,0.0,0.0,70.66,30.96,85523,25.17,0.5789,100.0,-100.0,26457,24.31,0.5893,100.0,-100.0,0.0104,0.0,0.0,69.06
derivative_high_vol,M1,20,8,2,0.1,0.0,1.0,4.0,50,0.8,24.11,17677,20.07,0.6334,100.0,-100.0,3999,21.21,0.7278,100.0,-100.0,0.0944,0.0,0.0,77.38,24.03,85523,20.14,0.6092,100.0,-100.0,20693,19.35,0.6195,100.0,-100.0,0.0103,0.0,0.0,75.8
derivative_high_vol,M1,20,8,4,0.05,0.0,1.5,2.0,50,0.7,31.24,16826,32.98,0.6608,100.0,-100.0,4933,33.49,0.7162,100.0,-100.0,0.0554,0.0,0.0,70.68,30.96,81406,32.77,0.6282,100.0,-100.0,25058,31.93,0.6384,100.0,-100.0,0.0102,0.0,0.0,69.22
derivative_high_vol,M1,20,4,2,0.05,0.0,1.5,4.0,50,0.7,31.24,25203,18.65,0.7216,100.0,-100.0,7531,18.13,0.7322,100.0,-100.0,0.0106,0.0,0.0,70.12,30.96,121654,18.45,0.69,100.0,-100.0,37816,17.93,0.6998,100.0,-100.0,0.0098,0.0,0.0,68.92
derivative_high_vol,M1,20,4,4,0.05,0.0,1.5,3.0,50,0.7,31.24,22738,24.37,0.7004,100.0,-100.0,6796,23.78,0.7164,100.0,-100.0,0.016,0.0,0.0,70.11,30.96,110141,24.28,0.6743,100.0,-100.0,34246,23.64,0.6841,100.0,-100.0,0.0098,0.0,0.0,68.91
derivative_high_vol,M1,20,4,2,0.1,0.0,1.0,3.0,50,0.8,24.11,25028,25.47,0.6176,100.0,-100.0,5744,24.7,0.6381,100.0,-100.0,0.0205,0.0,0.0,77.05,24.03,120458,25.29,0.5828,100.0,-100.0,29503,24.31,0.5926,100.0,-100.0,0.0098,0.0,0.0,75.51
derivative_high_vol,M1,20,8,4,0.1,0.0,1.0,4.0,50,0.8,24.11,16828,20.08,0.6338,100.0,-100.0,3791,21.08,0.7221,100.0,-100.0,0.0883,0.0,0.0,77.47,24.03,81329,20.1,0.6079,100.0,-100.0,19631,19.31,0.6175,100.0,-100.0,0.0096,0.0,0.0,75.86
derivative_high_vol,M1,20,8,4,0.1,0.0,1.0,3.0,50,0.7,31.24,16828,25.13,0.6062,100.0,-100.0,4921,25.38,0.6539,100.0,-100.0,0.0477,0.0,0.0,70.76,30.96,81329,25.14,0.5782,100.0,-100.0,25101,24.27,0.5878,100.0,-100.0,0.0096,0.0,0.0,69.14
derivative_high_vol,M15,20,4,4,0.1,0.0,1.0,3.0,50,0.8,34.16,1432,26.12,0.9495,76.01,-55.04,493,28.8,1.1171,26.47,42.94,0.1676,-49.54,97.98,65.57,32.99,7065,24.39,0.8608,99.99,-99.99,2476,24.07,0.8702,95.09,-94.85,0.0094,-4.9,5.14,64.95
derivative_high_vol,M15,20,4,2,0.1,0.0,1.5,2.0,200,0.7,29.52,1596,34.84,0.9835,62.49,-29.08,418,39.0,1.2113,18.7,67.11,0.2278,-43.79,96.19,73.81,29.35,7805,32.76,0.8917,99.92,-99.89,2164,32.3,0.901,84.21,-82.07,0.0093,-15.71,17.82,72.27
derivative_high_vol,M1,20,4,2,0.1,0.0,1.5,2.0,50,0.7,31.24,25028,32.98,0.6608,100.0,-100.0,7459,32.44,0.6836,100.0,-100.0,0.0228,0.0,0.0,70.2,30.96,120458,32.95,0.6337,100.0,-100.0,37626,32.08,0.643,100.0,-100.0,0.0093,0.0,0.0,68.76
derivative_high_vol,M15,20,4,2,0.05,0.0,1.0,3.0,50,0.7,40.26,1590,25.97,0.943,75.26,-62.13,652,28.53,1.1013,22.56,48.71,0.1583,-52.7,110.84,58.99,40.18,7910,24.12,0.8483,100.0,-100.0,3319,23.83,0.8572,98.86,-98.7,0.0089,-1.14,1.3,58.04
derivative_high_vol,M15,20,8,4,0.1,0.0,1.5,3.0,200,0.7,29.52,1067,26.24,0.9955,56.4,-18.18,291,26.46,1.0436,28.46,5.27,0.0481,-27.94,23.45,72.73,29.35,5198,24.3,0.8946,99.59,-99.42,1490,23.76,0.9034,79.34,-73.94,0.0088,-20.25,25.48,71.34
derivative_high_vol,M1,20,4,4,0.05,0.0,1.5,4.0,50,0.8,24.11,22738,18.64,0.7219,100.0,-100.0,5226,17.97,0.7254,100.0,-100.0,0.0035,0.0,0.0,77.02,24.03,110141,18.47,0.6914,100.0,-100.0,26782,17.89,0.6997,100.0,-100.0,0.0083,0.0,0.0,75.68
derivative_high_vol,M1,20,8,4,0.05,0.0,1.5,4.0,50,0.7,31.24,16826,18.63,0.7173,100.0,-100.0,4933,19.28,0.795,100.0,-100.0,0.0777,0.0,0.0,70.68,30.96,81406,18.31,0.6839,100.0,-100.0,25058,17.83,0.6922,100.0,-100.0,0.0083,0.0,0.0,69.22
derivative_high_vol,M15,20,4,2,0.05,0.0,1.5,4.0,100,0.8,19.25,1590,22.33,1.0859,41.25,117.09,293,19.45,0.9922,35.13,-7.21,-0.0937,-6.12,-124.3,81.57,18.66,7910,19.06,0.8907,99.99,-99.99,1406,17.92,0.8988,81.75,-76.32,0.0081,-18.24,23.67,82.23
derivative_high_vol,M1,20,4,4,0.1,0.0,1.5,2.0,50,0.7,31.24,22683,32.9,0.6584,100.0,-100.0,6746,32.69,0.6912,100.0,-100.0,0.0328,0.0,0.0,70.26,30.96,109750,32.94,0.6332,100.0,-100.0,34224,32.03,0.6413,100.0,-100.0,0.0081,0.0,0.0,68.82
derivative_high_vol,M15,20,4,2,0.1,0.0,1.5,3.0,50,0.7,40.26,1596,26.75,1.0177,48.71,-2.83,645,28.84,1.1489,35.93,83.58,0.1312,-12.78,86.41,59.59,40.18,7805,24.69,0.9137,99.92,-99.85,3298,24.47,0.9216,92.5,-91.94,0.0079,-7.42,7.91,57.75
derivative_high_vol,M1,20,4,4,0.05,0.0,1.0,4.0,50,0.8,24.11,22738,20.18,0.6399,100.0,-100.0,5226,19.4,0.652,100.0,-100.0,0.0121,0.0,0.0,77.02,24.03,110141,20.21,0.6128,100.0,-100.0,26782,19.37,0.6207,100.0,-100.0,0.0079,0.0,0.0,75.68
derivative_high_vol,M1,20,4,2,0.05,0.0,1.0,4.0,50,0.7,31.24,25203,20.3,0.6451,100.0,-100.0,7531,19.82,0.6661,100.0,-100.0,0.021,0.0,0.0,70.12,30.96,121654,20.16,0.6108,100.0,-100.0,37816,19.43,0.6187,100.0,-100.0,0.0079,0.0,0.0,68.92
derivative_high_vol,M1,20,8,4,0.05,0.0,1.0,4.0,50,0.7,31.24,16826,20.05,0.6325,100.0,-100.0,4933,20.43,0.6893,100.0,-100.0,0.0568,0.0,0.0,70.68,30.96,81406,20.13,0.6089,100.0,-100.0,25058,19.4,0.6168,100.0,-100.0,0.0079,0.0,0.0,69.22
derivative_high_vol,M15,20,8,2,0.05,0.0,1.5,2.0,50,0.7,40.26,1128,35.2,0.9986,42.14,-11.84,463,37.58,1.1297,16.92,40.78,0.1311,-25.22,52.62,58.95,40.18,5581,32.86,0.8967,99.26,-99.05,2386,32.61,0.9044,86.3,-84.16,0.0077,-12.96,14.89,57.25
derivative_high_vol,M1,20,8,2,0.1,0.0,1.5,4.0,50,0.7,31.24,17677,18.49,0.7126,100.0,-100.0,5186,19.05,0.7802,100.0,-100.0,0.0676,0.0,0.0,70.66,30.96,85523,18.37,0.6847,100.0,-100.0,26457,17.84,0.6924,100.0,-100.0,0.0077,0.0,0.0,69.06
derivative_high_vol,M1,20,4,2,0.05,0.0,1.5,3.0,50,0.7,31.24,25203,24.47,0.7042,100.0,-100.0,7531,23.79,0.7166,100.0,-100.0,0.0124,0.0,0.0,70.12,30.96,121654,24.29,0.6744,100.0,-100.0,37816,23.59,0.6821,100.0,-100.0,0.0077,0.0,0.0,68.92
derivative_high_vol,M1,20,8,2,0.05,0.0,1.0,4.0,50,0.7,31.24,17722,20.07,0.6342,100.0,-100.0,5196,20.52,0.6924,100.0,-100.0,0.0582,0.0,0.0,70.68,30.96,85717,20.14,0.6098,100.0,-100.0,26457,19.41,0.6175,100.0,-100.0,0.0077,0.0,0.0,69.13
derivative_high_vol,M15,20,4,4,0.05,0.0,1.0,4.0,100,0.8,19.25,1426,21.67,0.9987,64.42,-26.9,266,22.93,1.1171,21.29,21.48,0.1184,-43.13,48.38,81.35,18.66,7132,19.48,0.869,100.0,-99.99,1260,18.81,0.8765,83.92,-79.1,0.0075,-16.08,20.89,82.33
derivative_high_vol,M1,20,4,4,0.1,0.0,1.5,4.0,50,0.7,31.24,22683,18.56,0.7154,100.0,-100.0,6746,18.38,0.7419,100.0,-100.0,0.0265,0.0,0.0,70.26,30.96,109750,18.4,0.6877,100.0,-100.0,34224,17.85,0.6952,100.0,-100.0,0.0075,0.0,0.0,68.82
derivative_high_vol,M1,20,8,4,0.1,0.0,1.5,4.0,50,0.7,31.24,16828,18.59,0.7176,100.0,-100.0,4921,19.22,0.7883,100.0,-100.0,0.0707,0.0,0.0,70.76,30.96,81329,18.35,0.6843,100.0,-100.0,25101,17.81,0.6915,100.0,-100.0,0.0072,0.0,0.0,69.14
derivative_high_vol,M1,20,8,2,0.05,0.0,1.5,4.0,50,0.7,31.24,17722,18.55,0.7141,100.0,-100.0,5196,19.26,0.7946,100.0,-100.0,0.0805,0.0,0.0,70.68,30.96,85717,18.32,0.6838,100.0,-100.0,26457,17.81,0.691,100.0,-100.0,0.0072,0.0,0.0,69.13
derivative_high_vol,M1,20,8,4,0.1,0.0,1.5,2.0,50,0.8,24.11,16828,33.02,0.6625,100.0,-100.0,3791,33.84,0.7332,99.98,-99.98,0.0707,-0.02,0.02,77.47,24.03,81329,32.74,0.6277,100.0,-100.0,19631,31.67,0.6349,100.0,-100.0,0.0072,0.0,0.0,75.86
derivative_high_vol,M15,20,4,2,0.1,0.0,1.0,4.0,50,0.8,34.16,1596,20.49,0.9301,83.63,-72.24,553,22.42,1.0704,29.49,22.48,0.1403,-54.14,94.72,65.35,32.99,7805,19.62,0.8763,100.0,-100.0,2733,19.32,0.8832,96.8,-96.22,0.0069,-3.2,3.78,64.98
derivative_high_vol,M1,20,8,2,0.1,0.0,1.5,2.0,50,0.8,24.11,17677,33.0,0.6622,100.0,-100.0,3999,33.88,0.7348,99.99,-99.99,0.0726,-0.01,0.01,77.38,24.03,85523,32.75,0.6279,100.0,-100.0,20693,31.66,0.6348,100.0,-100.0,0.0069,0.0,0.0,75.8
derivative_high_vol,M1,20,8,2,0.1,0.0,1.0,4.0,50,0.7,31.24,17677,20.07,0.6334,100.0,-100.0,5186,20.69,0.6989,100.0,-100.0,0.0655,0.0,0.0,70.66,30.96,85523,20.14,0.6092,100.0,-100.0,26457,19.36,0.6158,100.0,-100.0,0.0066,0.0,0.0,69.06
derivative_high_vol,M1,20,4,2,0.05,0.0,1.5,4.0,50,0.8,24.11,25203,18.65,0.7216,100.0,-100.0,5817,17.84,0.7215,100.0,-100.0,-0.0001,0.0,0.0,76.92,24.03,121654,18.45,0.69,100.0,-100.0,29546,17.84,0.6965,100.0,-100.0,0.0065,0.0,0.0,75.71
derivative_high_vol,M1,20,8,2,0.1,0.0,1.5,2.0,50,0.7,31.24,17677,33.0,0.6622,100.0,-100.0,5186,33.24,0.7067,100.0,-100.0,0.0445,0.0,0.0,70.66,30.96,85523,32.75,0.6279,100.0,-100.0,26457,31.78,0.6343,100.0,-100.0,0.0064,0.0,0.0,69.06
derivative_high_vol,M1,20,8,4,0.1,0.0,1.5,2.0,50,0.7,31.24,16828,33.02,0.6625,100.0,-100.0,4921,33.29,0.708,100.0,-100.0,0.0455,0.0,0.0,70.76,30.96,81329,32.74,0.6277,100.0,-100.0,25101,31.77,0.634,100.0,-100.0,0.0063,0.0,0.0,69.14
derivative_high_vol,M15,20,4,2,0.1,0.0,1.0,4.0,200,0.7,29.52,1596,20.49,0.9301,83.63,-72.24,418,21.29,1.0122,37.66,-4.26,0.0821,-45.97,67.98,73.81,29.35,7805,19.62,0.8763,100.0,-100.0,2164,19.09,0.8825,92.72,-92.47,0.0062,-7.28,7.53,72.27
derivative_high_vol,M15,20,8,4,0.05,0.0,1.5,3.0,200,0.8,19.54,1083,26.59,1.0122,40.59,-6.26,200,27.0,1.0815,12.21,9.51,0.0693,-28.38,15.77,81.53,19.39,5262,24.65,0.911,99.19,-98.9,1007,23.93,0.9171,60.88,-54.96,0.0061,-38.31,43.94,80.86
derivative_high_vol,M15,20,4,2,0.05,0.0,1.5,4.0,50,0.7,40.26,1590,22.33,1.0859,41.25,117.09,652,22.39,1.1279,37.3,69.09,0.042,-3.95,-48.0,58.99,40.18,7910,19.06,0.8907,99.99,-99.99,3319,18.68,0.8966,97.48,-97.01,0.0059,-2.51,2.98,58.04
derivative_high_vol,M1,20,8,4,0.05,0.0,1.5,4.0,50,0.8,24.11,16826,18.63,0.7173,100.0,-100.0,3778,19.24,0.8009,99.97,-99.97,0.0836,-0.03,0.03,77.55,24.03,81406,18.31,0.6839,100.0,-100.0,19625,17.71,0.6891,100.0,-100.0,0.0052,0.0,0.0,75.89
derivative_high_vol,M15,20,4,4,0.1,0.0,1.5,4.0,50,0.8,34.16,1432,21.93,1.0649,39.29,58.43,493,22.72,1.1547,27.53,64.59,0.0898,-11.76,6.16,65.57,32.99,7065,19.28,0.9022,99.97,-99.93,2476,18.82,0.9069,93.11,-90.94,0.0047,-6.86,8.99,64.95
derivative_high_vol,M15,20,4,2,0.1,0.0,1.5,2.0,50,0.7,40.26,1596,34.84,0.9835,62.49,-29.08,645,37.83,1.1416,25.75,68.91,0.1581,-36.74,97.99,59.59,40.18,7805,32.76,0.8917,99.92,-99.89,3298,32.44,0.8964,93.99,-93.54,0.0047,-5.93,6.35,57.75
derivative_high_vol,M1,20,8,4,0.1,0.0,1.0,4.0,50,0.7,31.24,16828,20.08,0.6338,100.0,-100.0,4921,20.67,0.6969,100.0,-100.0,0.0631,0.0,0.0,70.76,30.96,81329,20.1,0.6079,100.0,-100.0,25101,19.29,0.6126,100.0,-100.0,0.0047,0.0,0.0,69.14
derivative_high_vol,M1,20,4,2,0.1,0.0,1.5,4.0,50,0.7,31.24,25028,18.64,0.7189,100.0,-100.0,7459,18.17,0.7326,100.0,-100.0,0.0137,0.0,0.0,70.2,30.96,120458,18.37,0.6864,100.0,-100.0,37626,17.78,0.691,100.0,-100.0,0.0046,0.0,0.0,68.76
derivative_high_vol,M1,20,8,4,0.05,0.0,1.5,3.0,50,0.7,31.24,16826,24.1,0.6911,100.0,-100.0,4933,24.69,0.7559,100.0,-100.0,0.0648,0.0,0.0,70.68,30.96,81406,24.1,0.6673,100.0,-100.0,25058,23.32,0.6719,100.0,-100.0,0.0046,0.0,0.0,69.22
derivative_high_vol,M1,20,4,4,0.1,0.0,1.5,3.0,50,0.7,31.24,22683,24.27,0.6944,100.0,-100.0,6746,24.01,0.7229,100.0,-100.0,0.0285,0.0,0.0,70.26,30.96,109750,24.23,0.6715,100.0,-100.0,34224,23.46,0.676,100.0,-100.0,0.0045,0.0,0.0,68.82
derivative_high_vol,M15,20,4,4,0.1,0.0,1.5,3.0,200,0.8,19.54,1432,26.68,1.0132,41.86,-7.26,254,28.74,1.1561,25.93,28.52,0.1429,-15.93,35.78,82.26,19.39,7065,24.85,0.9213,99.75,-99.58,1295,24.09,0.9257,65.37,-60.81,0.0044,-34.38,38.77,81.67
derivative_high_vol,M15,20,8,4,0.1,0.0,1.5,4.0,50,0.8,34.16,1067,21.18,1.0262,55.46,1.12,379,21.11,1.0736,30.39,15.76,0.0474,-25.07,14.64,64.48,32.99,5198,19.03,0.8868,99.89,-99.75,1826,18.67,0.8911,90.45,-86.68,0.0043,-9.44,13.07,64.87
derivative_high_vol,M1,20,8,2,0.05,0.0,1.5,4.0,50,0.8,24.11,17722,18.55,0.7141,100.0,-100.0,3972,19.18,0.7983,99.99,-99.98,0.0842,-0.01,0.02,77.59,24.03,85717,18.32,0.6838,100.0,-100.0,20709,17.7,0.6878,100.0,-100.0,0.004,0.0,0.0,75.84
derivative_high_vol,M1,20,8,2,0.05,0.0,1.5,3.0,50,0.7,31.24,17722,24.06,0.6904,100.0,-100.0,5196,24.67,0.7552,100.0,-100.0,0.0648,0.0,0.0,70.68,30.96,85717,24.1,0.6674,100.0,-100.0,26457,23.31,0.6714,100.0,-100.0,0.004,0.0,0.0,69.13
derivative_high_vol,M1,20,4,4,0.1,0.0,1.5,2.0,50,0.8,24.11,22683,32.9,0.6584,100.0,-100.0,5193,32.6,0.6932,100.0,-100.0,0.0348,0.0,0.0,77.11,24.03,109750,32.94,0.6332,100.0,-100.0,26853,31.77,0.6372,100.0,-100.0,0.004,0.0,0.0,75.53
derivative_high_vol,M15,20,4,4,0.1,0.0,1.5,3.0,100,0.8,19.25,1432,26.68,1.0132,41.86,-7.26,262,30.15,1.2374,21.32,49.96,0.2242,-20.54,57.22,81.7,18.66,7065,24.85,0.9213,99.75,-99.58,1238,24.15,0.9251,63.14,-59.45,0.0038,-36.61,40.13,82.48
derivative_high_vol,M15,20,4,4,0.05,0.0,1.5,4.0,100,0.7,29.07,1426,22.09,1.07,38.47,67.58,382,23.04,1.193,30.14,63.64,0.123,-8.33,-3.94,73.21,28.95,7132,19.05,0.8882,99.98,-99.97,1963,18.19,0.8918,89.62,-88.21,0.0036,-10.36,11.76,72.48
derivative_high_vol,M15,20,8,4,0.1,0.0,1.5,2.0,200,0.8,19.54,1067,34.68,0.9773,47.3,-24.06,200,36.5,1.0933,8.95,10.7,0.116,-38.35,34.76,81.26,19.39,5198,33.01,0.9028,98.83,-98.35,992,32.26,0.9062,57.66,-52.69,0.0034,-41.17,45.66,80.92
derivative_high_vol,M1,20,4,4,0.1,0.0,1.0,4.0,50,0.7,31.24,22683,20.14,0.637,100.0,-100.0,6746,20.06,0.675,100.0,-100.0,0.038,0.0,0.0,70.26,30.96,109750,20.16,0.61,100.0,-100.0,34224,19.32,0.6134,100.0,-100.0,0.0034,0.0,0.0,68.82
derivative_high_vol,M1,20,4,4,0.05,0.0,1.5,3.0,50,0.8,24.11,22738,24.37,0.7004,100.0,-100.0,5226,23.48,0.7076,100.0,-100.0,0.0072,0.0,0.0,77.02,24.03,110141,24.28,0.6743,100.0,-100.0,26782,23.37,0.6776,100.0,-100.0,0.0033,0.0,0.0,75.68
derivative_high_vol,M1,20,4,2,0.05,0.0,1.0,4.0,50,0.8,24.11,25203,20.3,0.6451,100.0,-100.0,5817,19.46,0.654,100.0,-100.0,0.0089,0.0,0.0,76.92,24.03,121654,20.16,0.6108,100.0,-100.0,29546,19.21,0.6141,100.0,-100.0,0.0033,0.0,0.0,75.71
derivative_high_vol,M1,20,4,4,0.1,0.0,1.0,4.0,50,0.8,24.11,22683,20.14,0.637,100.0,-100.0,5193,19.6,0.6602,100.0,-100.0,0.0232,0.0,0.0,77.11,24.03,109750,20.16,0.61,100.0,-100.0,26853,19.22,0.613,100.0,-100.0,0.003,0.0,0.0,75.53
derivative_high_vol,M1,20,8,4,0.05,0.0,1.5,3.0,50,0.8,24.11,16826,24.1,0.6911,100.0,-100.0,3778,24.91,0.7713,99.98,-99.98,0.0802,-0.02,0.02,77.55,24.03,81406,24.1,0.6673,100.0,-100.0,19625,23.14,0.67,100.0,-100.0,0.0027,0.0,0.0,75.89
derivative_high_vol,M1,20,4,2,0.1,0.0,1.5,2.0,50,0.8,24.11,25028,32.98,0.6608,100.0,-100.0,5744,32.33,0.6845,100.0,-100.0,0.0237,0.0,0.0,77.05,24.03,120458,32.95,0.6337,100.0,-100.0,29503,31.74,0.6363,100.0,-100.0,0.0026,0.0,0.0,75.51
derivative_high_vol,M15,20,8,2,0.05,0.0,1.5,3.0,200,0.7,29.52,1128,26.68,1.0171,36.02,-2.53,294,26.53,1.0465,18.46,5.99,0.0294,-17.56,8.52,73.94,29.35,5581,24.57,0.9068,99.48,-99.31,1595,23.95,0.9093,80.34,-74.47,0.0025,-19.14,24.84,71.42
derivative_high_vol,M15,20,4,4,0.05,0.0,1.5,2.0,50,0.8,34.16,1426,34.71,0.9783,50.44,-30.13,494,38.26,1.1638,15.47,59.72,0.1855,-34.97,89.85,65.36,32.99,7132,32.6,0.885,99.88,-99.86,2467,32.18,0.8875,89.28,-89.03,0.0025,-10.6,10.83,65.41
derivative_high_vol,M1,20,8,2,0.05,0.0,1.5,3.0,50,0.8,24.11,17722,24.06,0.6904,100.0,-100.0,3972,24.82,0.7682,99.99,-99.99,0.0778,-0.01,0.01,77.59,24.03,85717,24.1,0.6674,100.0,-100.0,20709,23.13,0.6698,100.0,-100.0,0.0024,0.0,0.0,75.84
derivative_high_vol,M15,20,4,2,0.05,0.0,1.5,4.0,200,0.7,29.52,1590,22.33,1.0859,41.25,117.09,418,22.97,1.1942,36.64,71.89,0.1083,-4.61,-45.2,73.71,29.35,7910,19.06,0.8907,99.99,-99.99,2186,18.12,0.8929,92.37,-90.53,0.0022,-7.62,9.46,72.36
derivative_high_vol,M15,20,4,2,0.05,0.0,1.5,2.0,50,0.8,34.16,1590,34.59,0.9728,58.9,-36.88,558,37.28,1.116,19.31,44.0,0.1432,-39.59,80.88,64.91,32.99,7910,32.62,0.8857,99.95,-99.93,2752,32.19,0.8878,91.77,-91.44,0.0021,-8.18,8.49,65.21
derivative_high_vol,M1,20,4,4,0.1,0.0,1.5,4.0,50,0.8,24.11,22683,18.56,0.7154,100.0,-100.0,5193,18.26,0.7393,100.0,-100.0,0.0239,0.0,0.0,77.11,24.03,109750,18.4,0.6877,100.0,-100.0,26853,17.69,0.6897,100.0,-100.0,0.002,0.0,0.0,75.53
derivative_high_vol,M15,20,4,4,0.1,0.0,1.5,3.0,50,0.7,40.26,1432,26.68,1.0132,41.86,-7.26,579,29.88,1.2077,27.59,118.81,0.1945,-14.27,126.07,59.57,40.18,7065,24.85,0.9213,99.75,-99.58,2997,24.52,0.923,90.39,-89.54,0.0017,-9.36,10.04,57.58
derivative_high_vol,M15,20,4,4,0.1,0.0,1.5,2.0,100,0.8,19.25,1432,34.71,0.9774,58.79,-30.86,262,40.08,1.2705,14.3,50.78,0.2931,-44.49,81.64,81.7,18.66,7065,32.95,0.8992,99.78,-99.69,1238,32.23,0.9008,65.68,-62.62,0.0016,-34.1,37.07,82.48
derivative_high_vol,M15,20,8,2,0.1,0.0,1.5,2.0,200,0.8,19.54,1117,35.18,0.999,39.94,-11.43,209,36.36,1.0864,10.8,10.21,0.0874,-29.14,21.64,81.29,19.39,5490,32.62,0.8871,99.51,-99.31,1049,31.84,0.8886,63.61,-60.38,0.0015,-35.9,38.93,80.89
derivative_high_vol,M1,20,4,2,0.1,0.0,1.5,3.0,50,0.7,31.24,25028,24.36,0.6977,100.0,-100.0,7459,23.78,0.7137,100.0,-100.0,0.016,0.0,0.0,70.2,30.96,120458,24.21,0.671,100.0,-100.0,37626,23.36,0.6723,100.0,-100.0,0.0013,0.0,0.0,68.76
